,period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
1111,2020-08-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8288,30.9242,31.2506,31.0874
1112,2020-08-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9807,31.076,31.4158,31.2459
1113,2020-08-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9987,31.0915,31.4346,31.2631
1114,2020-08-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1275,31.2221,31.5587,31.3904
1115,2020-08-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2228,31.3129,31.652,31.4825
1116,2020-08-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2887,31.3841,31.7217,31.5529
1117,2020-08-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1785,31.2714,31.6102,31.4408
1118,2020-08-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1176,31.2131,31.5427,31.3779
1119,2020-08-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9163,31.0103,31.3556,31.183
1120,2020-08-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9011,30.9944,31.3264,31.1604
1121,2020-08-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8682,30.9611,31.3032,31.1322
1122,2020-08-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.795,30.8862,31.2287,31.0575
1123,2020-08-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7803,30.8727,31.2259,31.0493
1124,2020-08-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8464,30.9404,31.2828,31.1116
1125,2020-08-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9054,30.9986,31.3449,31.1718
1126,2020-08-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9024,30.9958,31.3238,31.1598
1127,2020-08-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7839,30.8774,31.211,31.0442
1128,2020-08-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7531,30.8466,31.1982,31.0224
1129,2020-08-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8731,30.9679,31.3082,31.1381
1130,2020-08-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9642,31.0568,31.4008,31.2288
1131,2020-09-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.397,31.49,31.8258,31.6579
1132,2020-09-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.425,31.5193,31.8558,31.6876
1133,2020-09-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.413,31.5078,31.8346,31.6712
1134,2020-09-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2737,31.3678,31.6948,31.5313
1135,2020-09-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3334,31.4286,31.763,31.5958
1136,2020-09-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1941,31.2887,31.6233,31.456
1137,2020-09-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1259,31.218,31.5383,31.3782
1138,2020-09-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7863,30.8797,31.2097,31.0447
1139,2020-09-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.869,30.9626,31.2975,31.1301
1140,2020-09-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9368,31.0269,31.3403,31.1836
1141,2020-09-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9142,31.0105,31.346,31.1783
1142,2020-09-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.978,31.0722,31.4111,31.2417
1143,2020-09-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0266,31.1187,31.4571,31.2879
1144,2020-09-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0488,31.1416,31.4832,31.3124
1145,2020-09-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0244,31.1191,31.4529,31.286
1146,2020-09-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1228,31.2167,31.565,31.3909
1147,2020-09-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1388,31.2315,31.5765,31.404
1148,2020-09-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0837,31.1789,31.5058,31.3424
1149,2020-09-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9657,31.0606,31.3902,31.2254
1150,2020-09-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7538,30.8486,31.1857,31.0172
1151,2020-10-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9328,31.0247,31.3706,31.1977
1152,2020-10-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9876,31.0826,31.4242,31.2534
1153,2020-10-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9091,31.0047,31.3399,31.1723
1154,2020-10-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9984,31.0894,31.4208,31.2551
1155,2020-10-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0397,31.1326,31.4749,31.3038
1156,2020-10-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9889,31.0857,31.4221,31.2539
1157,2020-10-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9606,31.057,31.3933,31.2252
1158,2020-10-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9741,31.0663,31.4056,31.236
1159,2020-10-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.942,31.0349,31.3743,31.2046
1160,2020-10-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9322,31.0248,31.3688,31.1968
1161,2020-10-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9266,31.0126,31.3351,31.1739
1162,2020-10-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9441,31.0403,31.3735,31.2069
1163,2020-10-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8427,30.9345,31.2634,31.099
1164,2020-10-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8673,30.9603,31.2966,31.1285
1165,2020-10-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9542,31.0491,31.3888,31.219
1166,2020-10-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.045,31.1411,31.4721,31.3066
1167,2020-10-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9989,31.094,31.4259,31.26
1168,2020-10-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2509,31.3458,31.6814,31.5136
1169,2020-10-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3387,31.4319,31.7711,31.6015
1170,2020-10-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3422,31.4363,31.7673,31.6018
1171,2020-11-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0163,30.109,30.452,30.2805
1172,2020-11-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0346,30.1273,30.4598,30.2936
1173,2020-11-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0527,30.1458,30.4924,30.3191
1174,2020-11-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0814,30.176,30.5096,30.3428
1175,2020-11-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1087,30.2037,30.5296,30.3667
1176,2020-11-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0079,30.1005,30.4446,30.2726
1177,2020-11-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0724,30.1694,30.4959,30.3327
1178,2020-11-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1005,30.1954,30.535,30.3652
1179,2020-11-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9907,30.0834,30.4071,30.2453
1180,2020-11-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9089,30.0025,30.3473,30.1749
1181,2020-11-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9095,30.0078,30.3373,30.1726
1182,2020-11-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9956,30.0782,30.3851,30.2317
1183,2020-11-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0142,30.1071,30.4325,30.2698
1184,2020-11-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0026,30.101,30.429,30.265
1185,2020-11-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.2133,30.3059,30.6405,30.4732
1186,2020-11-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.2578,30.3431,30.6773,30.5102
1187,2020-11-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.429,30.5235,30.8654,30.6945
1188,2020-11-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7709,30.8635,31.203,31.0333
1189,2020-11-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8606,30.9542,31.291,31.1226
1190,2020-11-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.829,30.9216,31.2628,31.0922
1191,2020-11-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8901,30.9822,31.3353,31.1588
1192,2020-12-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7749,29.8674,30.2068,30.0371
1193,2020-12-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8281,29.9219,30.2606,30.0913
1194,2020-12-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8715,29.9587,30.2723,30.1155
1195,2020-12-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8102,29.903,30.2442,30.0736
1196,2020-12-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9254,30.0209,30.3524,30.1867
1197,2020-12-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9339,30.0275,30.3704,30.199
1198,2020-12-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8824,29.9764,30.3059,30.1412
1199,2020-12-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7386,29.8326,30.1685,30.0006
1200,2020-12-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.5501,29.6427,29.9653,29.804
1201,2020-12-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6578,29.7541,30.082,29.9181
1202,2020-12-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7774,29.8693,30.218,30.0437
1203,2020-12-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8124,29.9055,30.2546,30.0801
1204,2020-12-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8239,29.9167,30.2614,30.0891
1205,2020-12-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7606,29.856,30.1864,30.0212
1206,2020-12-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8769,29.9707,30.3189,30.1448
1207,2020-12-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8934,29.9947,30.3481,30.1714
1208,2020-12-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9487,30.0388,30.3866,30.2127
1209,2020-12-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9676,30.0569,30.4054,30.2312
1210,2020-12-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.012,30.1033,30.4413,30.2723
1211,2021-01-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7204,29.8146,30.171,29.9928
1212,2021-01-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7639,29.858,30.2011,30.0296
1213,2021-01-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7049,29.7994,30.151,29.9752
1214,2021-01-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7094,29.8011,30.1515,29.9763
1215,2021-01-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7117,29.8077,30.1561,29.9819
1216,2021-01-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.706,29.8015,30.1412,29.9714
1217,2021-01-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6728,29.7686,30.1162,29.9424
1218,2021-01-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7209,29.8107,30.1568,29.9838
1219,2021-01-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7992,29.8937,30.2284,30.0611
1220,2021-01-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8492,29.9379,30.2687,30.1033
1221,2021-01-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7205,29.8133,30.1533,29.9833
1222,2021-01-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7406,29.8347,30.1787,30.0067
1223,2021-01-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7523,29.8473,30.1846,30.016
1224,2021-01-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.895,29.9867,30.3284,30.1576
1225,2021-01-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8876,29.9818,30.3156,30.1487
1226,2021-01-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8479,29.9434,30.2633,30.1034
1227,2021-01-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6658,29.7578,30.0933,29.9256
1228,2021-01-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6665,29.7604,30.0907,29.9256
1229,2021-01-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.658,29.7443,30.0572,29.9008
1230,2021-01-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6679,29.7634,30.1014,29.9324
1231,2021-02-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7825,29.8736,30.2132,30.0434
1232,2021-02-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7503,29.8442,30.2094,30.0268
1233,2021-02-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7289,29.8221,30.1767,29.9994
1234,2021-02-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7233,29.8189,30.1652,29.9921
1235,2021-02-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7488,29.8424,30.187,30.0147
1236,2021-02-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7334,29.8259,30.1742,30.0001
1237,2021-02-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7301,29.8163,30.1451,29.9807
1238,2021-02-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.5908,29.6847,30.0445,29.8646
1239,2021-02-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6234,29.7072,30.0332,29.8702
1240,2021-02-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6407,29.7359,30.0897,29.9128
1241,2021-02-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6471,29.742,30.1029,29.9225
1242,2021-02-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.6936,29.7906,30.1452,29.9679
1243,2021-02-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7765,29.8686,30.2166,30.0426
1244,2021-02-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8382,29.9337,30.2811,30.1074
1245,2021-02-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7531,29.8473,30.1937,30.0205
1246,2021-02-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7478,29.842,30.1811,30.0116
1247,2021-02-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.7106,29.8031,30.156,29.9796
1248,2021-02-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.645,29.7392,30.0848,29.912
1249,2021-03-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0817,31.1735,31.5052,31.3394
1250,2021-03-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9652,31.0602,31.4003,31.2303
1251,2021-03-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9265,31.0191,31.352,31.1856
1252,2021-03-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8933,30.9884,31.3321,31.1603
1253,2021-03-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8086,30.9043,31.2532,31.0788
1254,2021-03-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7521,30.8471,31.1818,31.0145
1255,2021-03-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6929,30.7881,31.1158,30.952
1256,2021-03-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6361,30.7331,31.0687,30.9009
1257,2021-03-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6355,30.732,31.062,30.897
1258,2021-03-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4836,30.5793,30.9042,30.7418
1259,2021-03-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5271,30.6203,30.9601,30.7902
1260,2021-03-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4683,30.5618,30.8995,30.7307
1261,2021-03-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4589,30.5518,30.8912,30.7215
1262,2021-03-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3861,30.4784,30.7967,30.6376
1263,2021-03-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3743,30.4712,30.8116,30.6414
1264,2021-03-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4862,30.5813,30.9332,30.7573
1265,2021-03-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6029,30.701,31.0284,30.8647
1266,2021-03-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3583,30.4533,30.7917,30.6225
1267,2021-03-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1857,30.2795,30.6129,30.4462
1268,2021-03-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0938,30.1888,30.5389,30.3639
1269,2021-03-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0215,30.1158,30.4604,30.2881
1270,2021-03-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.046,30.1411,30.4685,30.3048
1271,2021-03-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0878,30.1832,30.5225,30.3529
1272,2021-04-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9272,31.0208,31.3692,31.195
1273,2021-04-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.011,31.0919,31.4108,31.2514
1274,2021-04-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1368,31.2305,31.5853,31.4079
1275,2021-04-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1548,31.2524,31.5903,31.4214
1276,2021-04-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1892,31.2665,31.5813,31.4239
1277,2021-04-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1345,31.2313,31.5714,31.4014
1278,2021-04-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.054,31.1475,31.4964,31.322
1279,2021-04-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0402,31.1363,31.4802,31.3083
1280,2021-04-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9504,31.0458,31.3961,31.221
1281,2021-04-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.976,31.0706,31.4033,31.237
1282,2021-04-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9991,31.0931,31.4249,31.259
1283,2021-04-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2745,31.3676,31.704,31.5358
1284,2021-04-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1529,31.2507,31.5845,31.4176
1285,2021-04-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1683,31.2645,31.6112,31.4379
1286,2021-04-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0387,31.1325,31.4728,31.3027
1287,2021-04-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0732,31.1687,31.5091,31.3389
1288,2021-04-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9802,31.0751,31.4112,31.2432
1289,2021-04-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0111,31.1066,31.4333,31.27
1290,2021-05-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9918,31.0874,31.4384,31.2629
1291,2021-05-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0291,31.1248,31.4719,31.2984
1292,2021-05-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.027,31.1221,31.4608,31.2915
1293,2021-05-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0687,31.1623,31.5012,31.3318
1294,2021-05-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1026,31.2002,31.5574,31.3788
1295,2021-05-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1134,31.2074,31.5569,31.3822
1296,2021-05-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.138,31.2312,31.5697,31.4005
1297,2021-05-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1655,31.2623,31.6031,31.4327
1298,2021-05-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2094,31.3023,31.6282,31.4653
1299,2021-05-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1371,31.2337,31.5779,31.4058
